id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,source,scraped_at
1321,2023,19,2023-12-26,Real Madrid,Barcelona,0,0,D,Generated,2025-07-12T11:53:36.908341
1323,2023,19,2023-12-26,Valencia,Villarreal,0,1,A,Generated,2025-07-12T11:53:36.908380
1334,2023,20,2024-01-02,Athletic Bilbao,Real Sociedad,1,2,A,Generated,2025-07-12T11:53:36.908580
1332,2023,20,2024-01-02,Atlético Madrid,Sevilla,2,3,A,Generated,2025-07-12T11:53:36.908542
1339,2023,20,2024-01-02,Cádiz,Elche,0,1,A,Generated,2025-07-12T11:53:36.908669
1336,2023,20,2024-01-02,Espanyol,Getafe,0,1,A,Generated,2025-07-12T11:53:36.908615
1340,2023,20,2024-01-02,Granada,Huesca,0,2,A,Generated,2025-07-12T11:53:36.908688
1337,2023,20,2024-01-02,Levante,Osasuna,0,0,D,Generated,2025-07-12T11:53:36.908633
1338,2023,20,2024-01-02,Mallorca,Alavés,2,1,H,Generated,2025-07-12T11:53:36.908651
1335,2023,20,2024-01-02,Real Betis,Celta Vigo,1,1,D,Generated,2025-07-12T11:53:36.908597
1331,2023,20,2024-01-02,Real Madrid,Barcelona,1,2,A,Generated,2025-07-12T11:53:36.908525
1333,2023,20,2024-01-02,Valencia,Villarreal,3,3,D,Generated,2025-07-12T11:53:36.908561
1344,2023,21,2024-01-09,Athletic Bilbao,Real Sociedad,0,3,A,Generated,2025-07-12T11:53:36.908767
1342,2023,21,2024-01-09,Atlético Madrid,Sevilla,1,0,H,Generated,2025-07-12T11:53:36.908728
1349,2023,21,2024-01-09,Cádiz,Elche,1,0,H,Generated,2025-07-12T11:53:36.908858
1346,2023,21,2024-01-09,Espanyol,Getafe,1,1,D,Generated,2025-07-12T11:53:36.908803
1350,2023,21,2024-01-09,Granada,Huesca,1,0,H,Generated,2025-07-12T11:53:36.908875
1347,2023,21,2024-01-09,Levante,Osasuna,0,0,D,Generated,2025-07-12T11:53:36.908823
1348,2023,21,2024-01-09,Mallorca,Alavés,2,1,H,Generated,2025-07-12T11:53:36.908840
1345,2023,21,2024-01-09,Real Betis,Celta Vigo,1,1,D,Generated,2025-07-12T11:53:36.908786
1341,2023,21,2024-01-09,Real Madrid,Barcelona,1,0,H,Generated,2025-07-12T11:53:36.908709
1343,2023,21,2024-01-09,Valencia,Villarreal,2,1,H,Generated,2025-07-12T11:53:36.908746
1354,2023,22,2024-01-16,Athletic Bilbao,Real Sociedad,3,1,H,Generated,2025-07-12T11:53:36.908945
1352,2023,22,2024-01-16,Atlético Madrid,Sevilla,1,3,A,Generated,2025-07-12T11:53:36.908911
1359,2023,22,2024-01-16,Cádiz,Elche,3,1,H,Generated,2025-07-12T11:53:36.909025
1356,2023,22,2024-01-16,Espanyol,Getafe,1,0,H,Generated,2025-07-12T11:53:36.908977
1360,2023,22,2024-01-16,Granada,Huesca,3,2,H,Generated,2025-07-12T11:53:36.909042
1357,2023,22,2024-01-16,Levante,Osasuna,1,1,D,Generated,2025-07-12T11:53:36.908994
1358,2023,22,2024-01-16,Mallorca,Alavés,0,3,A,Generated,2025-07-12T11:53:36.909010
1355,2023,22,2024-01-16,Real Betis,Celta Vigo,1,1,D,Generated,2025-07-12T11:53:36.908961
1351,2023,22,2024-01-16,Real Madrid,Barcelona,3,1,H,Generated,2025-07-12T11:53:36.908894
1353,2023,22,2024-01-16,Valencia,Villarreal,3,1,H,Generated,2025-07-12T11:53:36.908928
1364,2023,23,2024-01-23,Athletic Bilbao,Real Sociedad,1,0,H,Generated,2025-07-12T11:53:36.909110
1362,2023,23,2024-01-23,Atlético Madrid,Sevilla,3,2,H,Generated,2025-07-12T11:53:36.909077
1369,2023,23,2024-01-23,Cádiz,Elche,0,1,A,Generated,2025-07-12T11:53:36.909203
1366,2023,23,2024-01-23,Espanyol,Getafe,1,0,H,Generated,2025-07-12T11:53:36.909152
1370,2023,23,2024-01-23,Granada,Huesca,2,2,D,Generated,2025-07-12T11:53:36.909237
1367,2023,23,2024-01-23,Levante,Osasuna,3,4,A,Generated,2025-07-12T11:53:36.909169
1368,2023,23,2024-01-23,Mallorca,Alavés,0,1,A,Generated,2025-07-12T11:53:36.909187
1365,2023,23,2024-01-23,Real Betis,Celta Vigo,2,4,A,Generated,2025-07-12T11:53:36.909130
1361,2023,23,2024-01-23,Real Madrid,Barcelona,1,1,D,Generated,2025-07-12T11:53:36.909061
1363,2023,23,2024-01-23,Valencia,Villarreal,3,1,H,Generated,2025-07-12T11:53:36.909093
1374,2023,24,2024-01-30,Athletic Bilbao,Real Sociedad,2,1,H,Generated,2025-07-12T11:53:36.909306
1372,2023,24,2024-01-30,Atlético Madrid,Sevilla,3,1,H,Generated,2025-07-12T11:53:36.909271
1379,2023,24,2024-01-30,Cádiz,Elche,1,2,A,Generated,2025-07-12T11:53:36.909486
1376,2023,24,2024-01-30,Espanyol,Getafe,2,3,A,Generated,2025-07-12T11:53:36.909349
1380,2023,24,2024-01-30,Granada,Huesca,1,2,A,Generated,2025-07-12T11:53:36.909509
1377,2023,24,2024-01-30,Levante,Osasuna,1,1,D,Generated,2025-07-12T11:53:36.909371
1378,2023,24,2024-01-30,Mallorca,Alavés,1,2,A,Generated,2025-07-12T11:53:36.909450
1375,2023,24,2024-01-30,Real Betis,Celta Vigo,1,0,H,Generated,2025-07-12T11:53:36.909322
1371,2023,24,2024-01-30,Real Madrid,Barcelona,1,0,H,Generated,2025-07-12T11:53:36.909255
1373,2023,24,2024-01-30,Valencia,Villarreal,3,2,H,Generated,2025-07-12T11:53:36.909288
1384,2023,25,2024-02-06,Athletic Bilbao,Real Sociedad,4,1,H,Generated,2025-07-12T11:53:36.909581
1382,2023,25,2024-02-06,Atlético Madrid,Sevilla,4,1,H,Generated,2025-07-12T11:53:36.909548
1389,2023,25,2024-02-06,Cádiz,Elche,2,0,H,Generated,2025-07-12T11:53:36.909659
1386,2023,25,2024-02-06,Espanyol,Getafe,2,3,A,Generated,2025-07-12T11:53:36.909612
1390,2023,25,2024-02-06,Granada,Huesca,3,2,H,Generated,2025-07-12T11:53:36.909674
1387,2023,25,2024-02-06,Levante,Osasuna,3,1,H,Generated,2025-07-12T11:53:36.909627
1388,2023,25,2024-02-06,Mallorca,Alavés,0,1,A,Generated,2025-07-12T11:53:36.909643
1385,2023,25,2024-02-06,Real Betis,Celta Vigo,2,0,H,Generated,2025-07-12T11:53:36.909596
1381,2023,25,2024-02-06,Real Madrid,Barcelona,3,2,H,Generated,2025-07-12T11:53:36.909531
1383,2023,25,2024-02-06,Valencia,Villarreal,3,1,H,Generated,2025-07-12T11:53:36.909564
1394,2023,26,2024-02-13,Athletic Bilbao,Real Sociedad,2,1,H,Generated,2025-07-12T11:53:36.909814
1392,2023,26,2024-02-13,Atlético Madrid,Sevilla,1,1,D,Generated,2025-07-12T11:53:36.909741
1399,2023,26,2024-02-13,Cádiz,Elche,2,2,D,Generated,2025-07-12T11:53:36.909902
1396,2023,26,2024-02-13,Espanyol,Getafe,3,1,H,Generated,2025-07-12T11:53:36.909852
1400,2023,26,2024-02-13,Granada,Huesca,1,1,D,Generated,2025-07-12T11:53:36.909918
1397,2023,26,2024-02-13,Levante,Osasuna,3,0,H,Generated,2025-07-12T11:53:36.909869
1398,2023,26,2024-02-13,Mallorca,Alavés,0,3,A,Generated,2025-07-12T11:53:36.909885
1395,2023,26,2024-02-13,Real Betis,Celta Vigo,3,2,H,Generated,2025-07-12T11:53:36.909834
1391,2023,26,2024-02-13,Real Madrid,Barcelona,1,0,H,Generated,2025-07-12T11:53:36.909692
1393,2023,26,2024-02-13,Valencia,Villarreal,2,0,H,Generated,2025-07-12T11:53:36.909789
1404,2023,27,2024-02-20,Athletic Bilbao,Real Sociedad,3,1,H,Generated,2025-07-12T11:53:36.909984
1402,2023,27,2024-02-20,Atlético Madrid,Sevilla,2,2,D,Generated,2025-07-12T11:53:36.909952
1409,2023,27,2024-02-20,Cádiz,Elche,2,2,D,Generated,2025-07-12T11:53:36.910067
1406,2023,27,2024-02-20,Espanyol,Getafe,3,1,H,Generated,2025-07-12T11:53:36.910019
1410,2023,27,2024-02-20,Granada,Huesca,1,1,D,Generated,2025-07-12T11:53:36.910083
1407,2023,27,2024-02-20,Levante,Osasuna,3,3,D,Generated,2025-07-12T11:53:36.910035
1408,2023,27,2024-02-20,Mallorca,Alavés,1,2,A,Generated,2025-07-12T11:53:36.910051
1405,2023,27,2024-02-20,Real Betis,Celta Vigo,1,1,D,Generated,2025-07-12T11:53:36.910001
1401,2023,27,2024-02-20,Real Madrid,Barcelona,2,0,H,Generated,2025-07-12T11:53:36.909937
1403,2023,27,2024-02-20,Valencia,Villarreal,2,0,H,Generated,2025-07-12T11:53:36.909968
1414,2023,28,2024-02-27,Athletic Bilbao,Real Sociedad,0,1,A,Generated,2025-07-12T11:53:36.910147
1412,2023,28,2024-02-27,Atlético Madrid,Sevilla,2,0,H,Generated,2025-07-12T11:53:36.910116
1419,2023,28,2024-02-27,Cádiz,Elche,0,0,D,Generated,2025-07-12T11:53:36.910224
1416,2023,28,2024-02-27,Espanyol,Getafe,1,1,D,Generated,2025-07-12T11:53:36.910178
1420,2023,28,2024-02-27,Granada,Huesca,2,1,H,Generated,2025-07-12T11:53:36.910239
1417,2023,28,2024-02-27,Levante,Osasuna,1,1,D,Generated,2025-07-12T11:53:36.910193
1418,2023,28,2024-02-27,Mallorca,Alavés,1,1,D,Generated,2025-07-12T11:53:36.910209
1415,2023,28,2024-02-27,Real Betis,Celta Vigo,2,2,D,Generated,2025-07-12T11:53:36.910162
1411,2023,28,2024-02-27,Real Madrid,Barcelona,1,2,A,Generated,2025-07-12T11:53:36.910101
1413,2023,28,2024-02-27,Valencia,Villarreal,2,0,H,Generated,2025-07-12T11:53:36.910131
1424,2023,29,2024-03-05,Athletic Bilbao,Real Sociedad,1,1,D,Generated,2025-07-12T11:53:36.910303
1422,2023,29,2024-03-05,Atlético Madrid,Sevilla,3,1,H,Generated,2025-07-12T11:53:36.910272
1429,2023,29,2024-03-05,Cádiz,Elche,4,0,H,Generated,2025-07-12T11:53:36.910383
1426,2023,29,2024-03-05,Espanyol,Getafe,2,2,D,Generated,2025-07-12T11:53:36.910335
1430,2023,29,2024-03-05,Granada,Huesca,3,1,H,Generated,2025-07-12T11:53:36.910398
1427,2023,29,2024-03-05,Levante,Osasuna,1,0,H,Generated,2025-07-12T11:53:36.910351
1428,2023,29,2024-03-05,Mallorca,Alavés,1,0,H,Generated,2025-07-12T11:53:36.910367
1425,2023,29,2024-03-05,Real Betis,Celta Vigo,0,0,D,Generated,2025-07-12T11:53:36.910319
1421,2023,29,2024-03-05,Real Madrid,Barcelona,1,1,D,Generated,2025-07-12T11:53:36.910256
1423,2023,29,2024-03-05,Valencia,Villarreal,2,1,H,Generated,2025-07-12T11:53:36.910288
1434,2023,30,2024-03-12,Athletic Bilbao,Real Sociedad,1,1,D,Generated,2025-07-12T11:53:36.910546
1432,2023,30,2024-03-12,Atlético Madrid,Sevilla,1,2,A,Generated,2025-07-12T11:53:36.910431
1439,2023,30,2024-03-12,Cádiz,Elche,3,1,H,Generated,2025-07-12T11:53:36.910643
1436,2023,30,2024-03-12,Espanyol,Getafe,2,2,D,Generated,2025-07-12T11:53:36.910594
1440,2023,30,2024-03-12,Granada,Huesca,2,1,H,Generated,2025-07-12T11:53:36.910659
1437,2023,30,2024-03-12,Levante,Osasuna,1,1,D,Generated,2025-07-12T11:53:36.910611
1438,2023,30,2024-03-12,Mallorca,Alavés,2,1,H,Generated,2025-07-12T11:53:36.910627
1435,2023,30,2024-03-12,Real Betis,Celta Vigo,0,1,A,Generated,2025-07-12T11:53:36.910574
1431,2023,30,2024-03-12,Real Madrid,Barcelona,4,3,H,Generated,2025-07-12T11:53:36.910415
1433,2023,30,2024-03-12,Valencia,Villarreal,1,0,H,Generated,2025-07-12T11:53:36.910472
1444,2023,31,2024-03-19,Athletic Bilbao,Real Sociedad,1,1,D,Generated,2025-07-12T11:53:36.910725
1442,2023,31,2024-03-19,Atlético Madrid,Sevilla,2,2,D,Generated,2025-07-12T11:53:36.910694
1449,2023,31,2024-03-19,Cádiz,Elche,4,0,H,Generated,2025-07-12T11:53:36.910805
1446,2023,31,2024-03-19,Espanyol,Getafe,4,1,H,Generated,2025-07-12T11:53:36.910757
1450,2023,31,2024-03-19,Granada,Huesca,2,1,H,Generated,2025-07-12T11:53:36.910820
1447,2023,31,2024-03-19,Levante,Osasuna,4,2,H,Generated,2025-07-12T11:53:36.910773
1448,2023,31,2024-03-19,Mallorca,Alavés,2,1,H,Generated,2025-07-12T11:53:36.910789
1445,2023,31,2024-03-19,Real Betis,Celta Vigo,0,3,A,Generated,2025-07-12T11:53:36.910741
1441,2023,31,2024-03-19,Real Madrid,Barcelona,1,0,H,Generated,2025-07-12T11:53:36.910678
1443,2023,31,2024-03-19,Valencia,Villarreal,2,2,D,Generated,2025-07-12T11:53:36.910710
1454,2023,32,2024-03-26,Athletic Bilbao,Real Sociedad,2,1,H,Generated,2025-07-12T11:53:36.910884
1452,2023,32,2024-03-26,Atlético Madrid,Sevilla,1,2,A,Generated,2025-07-12T11:53:36.910853
1459,2023,32,2024-03-26,Cádiz,Elche,1,1,D,Generated,2025-07-12T11:53:36.910961
1456,2023,32,2024-03-26,Espanyol,Getafe,1,2,A,Generated,2025-07-12T11:53:36.910915
1460,2023,32,2024-03-26,Granada,Huesca,3,1,H,Generated,2025-07-12T11:53:36.910977
1457,2023,32,2024-03-26,Levante,Osasuna,1,0,H,Generated,2025-07-12T11:53:36.910931
1458,2023,32,2024-03-26,Mallorca,Alavés,1,1,D,Generated,2025-07-12T11:53:36.910946
1455,2023,32,2024-03-26,Real Betis,Celta Vigo,1,2,A,Generated,2025-07-12T11:53:36.910900
1451,2023,32,2024-03-26,Real Madrid,Barcelona,4,1,H,Generated,2025-07-12T11:53:36.910837
1453,2023,32,2024-03-26,Valencia,Villarreal,3,1,H,Generated,2025-07-12T11:53:36.910869
1464,2023,33,2024-04-02,Athletic Bilbao,Real Sociedad,3,3,D,Generated,2025-07-12T11:53:36.911040
1462,2023,33,2024-04-02,Atlético Madrid,Sevilla,1,1,D,Generated,2025-07-12T11:53:36.911009
1469,2023,33,2024-04-02,Cádiz,Elche,2,2,D,Generated,2025-07-12T11:53:36.911117
1466,2023,33,2024-04-02,Espanyol,Getafe,1,2,A,Generated,2025-07-12T11:53:36.911072
1470,2023,33,2024-04-02,Granada,Huesca,2,1,H,Generated,2025-07-12T11:53:36.911133
1467,2023,33,2024-04-02,Levante,Osasuna,3,2,H,Generated,2025-07-12T11:53:36.911087
1468,2023,33,2024-04-02,Mallorca,Alavés,2,2,D,Generated,2025-07-12T11:53:36.911102
1465,2023,33,2024-04-02,Real Betis,Celta Vigo,1,1,D,Generated,2025-07-12T11:53:36.911056
1461,2023,33,2024-04-02,Real Madrid,Barcelona,2,3,A,Generated,2025-07-12T11:53:36.910994
1463,2023,33,2024-04-02,Valencia,Villarreal,2,2,D,Generated,2025-07-12T11:53:36.911025
1474,2023,34,2024-04-09,Athletic Bilbao,Real Sociedad,0,1,A,Generated,2025-07-12T11:53:36.911195
1472,2023,34,2024-04-09,Atlético Madrid,Sevilla,1,3,A,Generated,2025-07-12T11:53:36.911164
1479,2023,34,2024-04-09,Cádiz,Elche,3,1,H,Generated,2025-07-12T11:53:36.911272
1476,2023,34,2024-04-09,Espanyol,Getafe,2,1,H,Generated,2025-07-12T11:53:36.911226
1480,2023,34,2024-04-09,Granada,Huesca,0,1,A,Generated,2025-07-12T11:53:36.911288
1477,2023,34,2024-04-09,Levante,Osasuna,1,2,A,Generated,2025-07-12T11:53:36.911241
1478,2023,34,2024-04-09,Mallorca,Alavés,0,1,A,Generated,2025-07-12T11:53:36.911257
1475,2023,34,2024-04-09,Real Betis,Celta Vigo,2,1,H,Generated,2025-07-12T11:53:36.911211
1471,2023,34,2024-04-09,Real Madrid,Barcelona,2,3,A,Generated,2025-07-12T11:53:36.911149
1473,2023,34,2024-04-09,Valencia,Villarreal,2,2,D,Generated,2025-07-12T11:53:36.911180
1484,2023,35,2024-04-16,Athletic Bilbao,Real Sociedad,1,0,H,Generated,2025-07-12T11:53:36.911351
1482,2023,35,2024-04-16,Atlético Madrid,Sevilla,0,4,A,Generated,2025-07-12T11:53:36.911320
1489,2023,35,2024-04-16,Cádiz,Elche,1,2,A,Generated,2025-07-12T11:53:36.911428
1486,2023,35,2024-04-16,Espanyol,Getafe,2,0,H,Generated,2025-07-12T11:53:36.911382
1490,2023,35,2024-04-16,Granada,Huesca,2,2,D,Generated,2025-07-12T11:53:36.911444
1487,2023,35,2024-04-16,Levante,Osasuna,0,1,A,Generated,2025-07-12T11:53:36.911398
1488,2023,35,2024-04-16,Mallorca,Alavés,4,2,H,Generated,2025-07-12T11:53:36.911413
1485,2023,35,2024-04-16,Real Betis,Celta Vigo,3,1,H,Generated,2025-07-12T11:53:36.911366
1481,2023,35,2024-04-16,Real Madrid,Barcelona,2,2,D,Generated,2025-07-12T11:53:36.911305
1483,2023,35,2024-04-16,Valencia,Villarreal,2,4,A,Generated,2025-07-12T11:53:36.911336
1494,2023,36,2024-04-23,Athletic Bilbao,Real Sociedad,2,1,H,Generated,2025-07-12T11:53:36.911512
1492,2023,36,2024-04-23,Atlético Madrid,Sevilla,0,1,A,Generated,2025-07-12T11:53:36.911475
1499,2023,36,2024-04-23,Cádiz,Elche,1,1,D,Generated,2025-07-12T11:53:36.911593
1496,2023,36,2024-04-23,Espanyol,Getafe,1,2,A,Generated,2025-07-12T11:53:36.911544
1500,2023,36,2024-04-23,Granada,Huesca,2,2,D,Generated,2025-07-12T11:53:36.911610
1497,2023,36,2024-04-23,Levante,Osasuna,2,0,H,Generated,2025-07-12T11:53:36.911560
1498,2023,36,2024-04-23,Mallorca,Alavés,4,1,H,Generated,2025-07-12T11:53:36.911576
1495,2023,36,2024-04-23,Real Betis,Celta Vigo,2,1,H,Generated,2025-07-12T11:53:36.911527
1491,2023,36,2024-04-23,Real Madrid,Barcelona,0,3,A,Generated,2025-07-12T11:53:36.911460
1493,2023,36,2024-04-23,Valencia,Villarreal,2,2,D,Generated,2025-07-12T11:53:36.911495
1504,2023,37,2024-04-30,Athletic Bilbao,Real Sociedad,2,2,D,Generated,2025-07-12T11:53:36.911680
1502,2023,37,2024-04-30,Atlético Madrid,Sevilla,1,1,D,Generated,2025-07-12T11:53:36.911647
1509,2023,37,2024-04-30,Cádiz,Elche,2,2,D,Generated,2025-07-12T11:53:36.911765
1506,2023,37,2024-04-30,Espanyol,Getafe,1,0,H,Generated,2025-07-12T11:53:36.911712
1510,2023,37,2024-04-30,Granada,Huesca,1,1,D,Generated,2025-07-12T11:53:36.911782
1507,2023,37,2024-04-30,Levante,Osasuna,1,2,A,Generated,2025-07-12T11:53:36.911728
1508,2023,37,2024-04-30,Mallorca,Alavés,2,0,H,Generated,2025-07-12T11:53:36.911744
1505,2023,37,2024-04-30,Real Betis,Celta Vigo,3,1,H,Generated,2025-07-12T11:53:36.911696
1501,2023,37,2024-04-30,Real Madrid,Barcelona,1,0,H,Generated,2025-07-12T11:53:36.911630
1503,2023,37,2024-04-30,Valencia,Villarreal,1,1,D,Generated,2025-07-12T11:53:36.911664
1514,2023,38,2024-05-07,Athletic Bilbao,Real Sociedad,1,2,A,Generated,2025-07-12T11:53:36.912029
1512,2023,38,2024-05-07,Atlético Madrid,Sevilla,2,1,H,Generated,2025-07-12T11:53:36.911960
1519,2023,38,2024-05-07,Cádiz,Elche,0,2,A,Generated,2025-07-12T11:53:36.912221
1516,2023,38,2024-05-07,Espanyol,Getafe,1,0,H,Generated,2025-07-12T11:53:36.912079
1520,2023,38,2024-05-07,Granada,Huesca,1,2,A,Generated,2025-07-12T11:53:36.912237
1517,2023,38,2024-05-07,Levante,Osasuna,2,1,H,Generated,2025-07-12T11:53:36.912171
1518,2023,38,2024-05-07,Mallorca,Alavés,2,1,H,Generated,2025-07-12T11:53:36.912200
1515,2023,38,2024-05-07,Real Betis,Celta Vigo,1,2,A,Generated,2025-07-12T11:53:36.912048
1511,2023,38,2024-05-07,Real Madrid,Barcelona,3,0,H,Generated,2025-07-12T11:53:36.911841
1513,2023,38,2024-05-07,Valencia,Villarreal,1,0,H,Generated,2025-07-12T11:53:36.912005
