id,season,matchday,date,home_team,away_team,home_goals,away_goals,result,source_url,scraped_at,data_hash
1040,2021,29,2022-02-27,Getafe,Atlético Madrid,2,1,H,https://example.com/2021/matchday/29,2025-07-12T12:18:52.084727,c931149e3e8740b445b1f268a7493935
1041,2021,29,2022-02-27,Granada,Osasuna,1,2,A,https://example.com/2021/matchday/29,2025-07-12T12:18:52.084754,7da0ac142a11eaf669e95e283c2c1c90
1042,2021,29,2022-02-27,Sevilla,Alavés,1,1,D,https://example.com/2021/matchday/29,2025-07-12T12:18:52.084779,676b841e0fefb619b1359c50cd4d0fd8
1043,2021,29,2022-02-27,Celta Vigo,Real Madrid,2,2,D,https://example.com/2021/matchday/29,2025-07-12T12:18:52.084807,48caa83055a5d7293045020dbcc338b2
1044,2021,29,2022-02-27,Barcelona,Espanyol,1,2,A,https://example.com/2021/matchday/29,2025-07-12T12:18:52.084834,ed897eb95c6018e5719773a1078bcf90
1045,2021,29,2022-02-27,Real Betis,Mallorca,3,3,D,https://example.com/2021/matchday/29,2025-07-12T12:18:52.084872,b3f798ac60d0a5301bb7b4749d449f43
1046,2021,29,2022-02-27,Real Sociedad,Huesca,1,1,D,https://example.com/2021/matchday/29,2025-07-12T12:18:52.084904,3d5a8609d85c0cf82b08757aa4fddd14
1047,2021,29,2022-02-27,Levante,Elche,1,2,A,https://example.com/2021/matchday/29,2025-07-12T12:18:52.084934,c0992da84d6559139b944118097c484b
1048,2021,29,2022-02-27,Cádiz,Villarreal,2,1,H,https://example.com/2021/matchday/29,2025-07-12T12:18:52.084965,94d5ee19cc2c6696c0f7e185d837f9fd
1049,2021,29,2022-02-27,Valencia,Athletic Bilbao,3,1,H,https://example.com/2021/matchday/29,2025-07-12T12:18:52.085003,f0c9fd45d37309c206f8461143b1d426
291,2021,30,2022-03-06,Alavés,Sevilla,1,3,A,https://example.com/2021/matchday/30,2025-07-12T12:02:47.128554,15574edc568acb7c93ad5857350c2c0d
292,2021,30,2022-03-06,Granada,Celta Vigo,1,1,D,https://example.com/2021/matchday/30,2025-07-12T12:02:47.128598,d083382b0650408b8b1c21929e7d3bf1
293,2021,30,2022-03-06,Valencia,Atlético Madrid,0,3,A,https://example.com/2021/matchday/30,2025-07-12T12:02:47.128629,863a924c6ab3d4267497b1491a6aaed1
294,2021,30,2022-03-06,Mallorca,Real Sociedad,2,2,D,https://example.com/2021/matchday/30,2025-07-12T12:02:47.128657,4e48cbf1f8d56a2c119805f5894959a6
295,2021,30,2022-03-06,Athletic Bilbao,Elche,3,0,H,https://example.com/2021/matchday/30,2025-07-12T12:02:47.128682,ce9832e40071e19d5e90390a795b2187
296,2021,30,2022-03-06,Real Madrid,Real Betis,2,2,D,https://example.com/2021/matchday/30,2025-07-12T12:02:47.128706,f002b97ab965066e38b56c8841548242
297,2021,30,2022-03-06,Getafe,Cádiz,0,1,A,https://example.com/2021/matchday/30,2025-07-12T12:02:47.128730,63ed242526d7d1ad3b88e688deb98b6e
298,2021,30,2022-03-06,Huesca,Villarreal,2,2,D,https://example.com/2021/matchday/30,2025-07-12T12:02:47.128755,b276785074c2cc74df41bf81d69a6d9d
299,2021,30,2022-03-06,Levante,Espanyol,2,0,H,https://example.com/2021/matchday/30,2025-07-12T12:02:47.128795,dc5d031737c7646c58dea6566cbc8118
300,2021,30,2022-03-06,Barcelona,Osasuna,2,2,D,https://example.com/2021/matchday/30,2025-07-12T12:02:47.128824,e94e4da70cf1c1ce973352e80acbb44f
1050,2021,30,2022-03-06,Mallorca,Getafe,2,0,H,https://example.com/2021/matchday/30,2025-07-12T12:18:52.085053,a1a25332e2bd30e6894718b0bbb7fbac
1051,2021,30,2022-03-06,Barcelona,Alavés,2,0,H,https://example.com/2021/matchday/30,2025-07-12T12:18:52.085086,7a1160bebaa5d9653e809b48ca3a87a5
1052,2021,30,2022-03-06,Osasuna,Sevilla,3,0,H,https://example.com/2021/matchday/30,2025-07-12T12:18:52.085117,af5cd0777aca0a151820cb28c6fa36e2
1053,2021,30,2022-03-06,Cádiz,Huesca,3,4,A,https://example.com/2021/matchday/30,2025-07-12T12:18:52.085160,264bccde83c846a2098f393d2a82530a
1054,2021,30,2022-03-06,Granada,Celta Vigo,4,2,H,https://example.com/2021/matchday/30,2025-07-12T12:18:52.085197,97e559ca1680b542152ac5495f32c99e
1055,2021,30,2022-03-06,Real Madrid,Espanyol,1,0,H,https://example.com/2021/matchday/30,2025-07-12T12:18:52.085233,a073a3c869f3f05c8f050829d0b1f109
1056,2021,30,2022-03-06,Real Sociedad,Atlético Madrid,1,1,D,https://example.com/2021/matchday/30,2025-07-12T12:18:52.085261,f0d4c2d4336a5bbcb7042dc96f0934a1
1057,2021,30,2022-03-06,Villarreal,Levante,4,2,H,https://example.com/2021/matchday/30,2025-07-12T12:18:52.085292,b860af89269bb06ffdee673bde77387f
1058,2021,30,2022-03-06,Real Betis,Valencia,2,0,H,https://example.com/2021/matchday/30,2025-07-12T12:18:52.085323,1a8279f3d3dbb1e51ed950064b409c2c
1059,2021,30,2022-03-06,Elche,Athletic Bilbao,2,3,A,https://example.com/2021/matchday/30,2025-07-12T12:18:52.085357,c11cd5a5ab987c39070c23371bc0cbeb
301,2021,31,2022-03-13,Sevilla,Valencia,4,2,H,https://example.com/2021/matchday/31,2025-07-12T12:02:47.128880,be652a02640f100c66070ec2516d3068
302,2021,31,2022-03-13,Real Madrid,Espanyol,1,2,A,https://example.com/2021/matchday/31,2025-07-12T12:02:47.128957,1d3323b9a95fa5cb8eaf96a98542d463
303,2021,31,2022-03-13,Barcelona,Atlético Madrid,1,1,D,https://example.com/2021/matchday/31,2025-07-12T12:02:47.129012,6f587429693e9caaeceb382269ea3904
304,2021,31,2022-03-13,Alavés,Mallorca,2,3,A,https://example.com/2021/matchday/31,2025-07-12T12:02:47.129047,7bb0eccf5c5217eed265cf8415764726
305,2021,31,2022-03-13,Cádiz,Granada,1,1,D,https://example.com/2021/matchday/31,2025-07-12T12:02:47.129076,c4373971326d2f635ad65954cc9b3a16
306,2021,31,2022-03-13,Elche,Real Betis,2,3,A,https://example.com/2021/matchday/31,2025-07-12T12:02:47.129102,0e6886f4cbf2202a865f80744ce56268
307,2021,31,2022-03-13,Huesca,Real Sociedad,1,3,A,https://example.com/2021/matchday/31,2025-07-12T12:02:47.129137,19ff6767bdf0152b3e4f908d5b4b039c
308,2021,31,2022-03-13,Osasuna,Celta Vigo,1,1,D,https://example.com/2021/matchday/31,2025-07-12T12:02:47.129175,34d818512adbf9a1d51847f9cc125520
309,2021,31,2022-03-13,Villarreal,Getafe,1,2,A,https://example.com/2021/matchday/31,2025-07-12T12:02:47.129199,3feceb2ccea5a892a17b9c212ce7dff8
310,2021,31,2022-03-13,Levante,Athletic Bilbao,3,2,H,https://example.com/2021/matchday/31,2025-07-12T12:02:47.129225,f082d93937a45ab97899aa98344ec669
1060,2021,31,2022-03-13,Real Betis,Osasuna,1,0,H,https://example.com/2021/matchday/31,2025-07-12T12:18:52.085412,5d22dd38925c58c6636dc00f71e58486
1061,2021,31,2022-03-13,Levante,Atlético Madrid,3,1,H,https://example.com/2021/matchday/31,2025-07-12T12:18:52.085453,b8646dc2ec568fc1d58b6242bf8ea680
1062,2021,31,2022-03-13,Granada,Barcelona,3,1,H,https://example.com/2021/matchday/31,2025-07-12T12:18:52.085488,4ec0573967d89f6f005f9e8c97e1be4c
1063,2021,31,2022-03-13,Espanyol,Real Sociedad,2,2,D,https://example.com/2021/matchday/31,2025-07-12T12:18:52.085522,e9b5c37531d7fe8fa14eeeef42c80c8c
1064,2021,31,2022-03-13,Cádiz,Mallorca,0,2,A,https://example.com/2021/matchday/31,2025-07-12T12:18:52.085552,dbb28e7e13a86e2568c62327175b7f45
1065,2021,31,2022-03-13,Athletic Bilbao,Huesca,2,1,H,https://example.com/2021/matchday/31,2025-07-12T12:18:52.085589,fc90dd320f468c65282f30708db5e27c
1066,2021,31,2022-03-13,Sevilla,Elche,1,1,D,https://example.com/2021/matchday/31,2025-07-12T12:18:52.085792,0f4ab725d73610d77f00a1f8167f6e07
1067,2021,31,2022-03-13,Celta Vigo,Getafe,1,1,D,https://example.com/2021/matchday/31,2025-07-12T12:18:52.085832,ce54f1443aebab0cca645f26b00d4d36
1068,2021,31,2022-03-13,Villarreal,Alavés,2,1,H,https://example.com/2021/matchday/31,2025-07-12T12:18:52.085886,2f8de349ad5c89d60a23ce1f18aebca4
1069,2021,31,2022-03-13,Valencia,Real Madrid,1,0,H,https://example.com/2021/matchday/31,2025-07-12T12:18:52.085917,644dfa0ff5f20b2b518140f468b7e34e
311,2021,32,2022-03-20,Getafe,Huesca,1,1,D,https://example.com/2021/matchday/32,2025-07-12T12:02:47.129263,919d9032374999645c6dfde46cd88532
312,2021,32,2022-03-20,Real Madrid,Athletic Bilbao,1,0,H,https://example.com/2021/matchday/32,2025-07-12T12:02:47.129288,1ae49da9c5bb63869f557e344e3d8a86
313,2021,32,2022-03-20,Osasuna,Valencia,0,1,A,https://example.com/2021/matchday/32,2025-07-12T12:02:47.129312,30bed1dfe47574e23924e8aef57e3ddf
314,2021,32,2022-03-20,Alavés,Elche,0,1,A,https://example.com/2021/matchday/32,2025-07-12T12:02:47.129336,9198f6ab6fa8a05d405616106cb5d1d5
315,2021,32,2022-03-20,Cádiz,Barcelona,1,2,A,https://example.com/2021/matchday/32,2025-07-12T12:02:47.129359,5e06985e09da0d2a58a7b8c764a8076b
316,2021,32,2022-03-20,Atlético Madrid,Celta Vigo,1,3,A,https://example.com/2021/matchday/32,2025-07-12T12:02:47.129383,1e05496015f32647e7deee4c53e434bc
317,2021,32,2022-03-20,Real Betis,Sevilla,0,3,A,https://example.com/2021/matchday/32,2025-07-12T12:02:47.129406,73dc6adb82e54571f916c718d87465bb
318,2021,32,2022-03-20,Real Sociedad,Villarreal,3,0,H,https://example.com/2021/matchday/32,2025-07-12T12:02:47.129428,3719d2fe24b8581a117a850b107f1d63
319,2021,32,2022-03-20,Granada,Espanyol,3,2,H,https://example.com/2021/matchday/32,2025-07-12T12:02:47.129451,f429941bd5784418ac1755a536845dde
320,2021,32,2022-03-20,Levante,Mallorca,1,1,D,https://example.com/2021/matchday/32,2025-07-12T12:02:47.129473,66e4ee371da15e0213af4e7c708d9e86
1070,2021,32,2022-03-20,Sevilla,Getafe,1,4,A,https://example.com/2021/matchday/32,2025-07-12T12:18:52.086148,b2f745bed4d8a6ded729f03f74feb835
1071,2021,32,2022-03-20,Real Betis,Osasuna,0,1,A,https://example.com/2021/matchday/32,2025-07-12T12:18:52.086221,4a5fe70404cece935b5bb3ae5f70c29d
1072,2021,32,2022-03-20,Cádiz,Villarreal,0,2,A,https://example.com/2021/matchday/32,2025-07-12T12:18:52.086259,6aa5d3c8e500d527795ae7603c9380de
1073,2021,32,2022-03-20,Levante,Barcelona,2,0,H,https://example.com/2021/matchday/32,2025-07-12T12:18:52.086291,c87c89f416ac271642547d8f7aea799e
1074,2021,32,2022-03-20,Elche,Mallorca,3,4,A,https://example.com/2021/matchday/32,2025-07-12T12:18:52.086319,a132072ba74acb424a26afdf2e7c2fab
1075,2021,32,2022-03-20,Celta Vigo,Huesca,1,1,D,https://example.com/2021/matchday/32,2025-07-12T12:18:52.086345,4cefbd1d4675689392b93ab64870cc2b
1076,2021,32,2022-03-20,Real Sociedad,Espanyol,2,0,H,https://example.com/2021/matchday/32,2025-07-12T12:18:52.086372,71ad19a76313b258ecf8ef9b66651908
1077,2021,32,2022-03-20,Alavés,Real Madrid,2,1,H,https://example.com/2021/matchday/32,2025-07-12T12:18:52.086399,7d344395a1d1088d17819cfb7380dc05
1078,2021,32,2022-03-20,Valencia,Athletic Bilbao,3,2,H,https://example.com/2021/matchday/32,2025-07-12T12:18:52.086430,faa668a7aee90a3bd21836636daf0127
1079,2021,32,2022-03-20,Granada,Atlético Madrid,1,1,D,https://example.com/2021/matchday/32,2025-07-12T12:18:52.086460,3b78c67c7e66f144fed0322df56b0e57
321,2021,33,2022-03-27,Granada,Getafe,2,3,A,https://example.com/2021/matchday/33,2025-07-12T12:02:47.129508,612d5dbad49a9049a1ea6aee9b56c484
322,2021,33,2022-03-27,Huesca,Real Betis,1,2,A,https://example.com/2021/matchday/33,2025-07-12T12:02:47.129532,38e53db03556f54b4fe3561d1e50db91
323,2021,33,2022-03-27,Real Sociedad,Osasuna,1,1,D,https://example.com/2021/matchday/33,2025-07-12T12:02:47.129555,adf774f594dd0a0d8eaff1f247cb7f09
324,2021,33,2022-03-27,Athletic Bilbao,Celta Vigo,3,1,H,https://example.com/2021/matchday/33,2025-07-12T12:02:47.129577,2a906de329eaf01929527a78b3bf9a74
325,2021,33,2022-03-27,Villarreal,Cádiz,3,4,A,https://example.com/2021/matchday/33,2025-07-12T12:02:47.129612,ea6d62a6eebd8905600a8f8f3de492b7
326,2021,33,2022-03-27,Alavés,Atlético Madrid,1,4,A,https://example.com/2021/matchday/33,2025-07-12T12:02:47.129636,7ca41aa1b0e7a1e41c1440232946d2b7
327,2021,33,2022-03-27,Barcelona,Valencia,0,1,A,https://example.com/2021/matchday/33,2025-07-12T12:02:47.129659,fc4e2c1c3a9c0c8ba13424be8865a8ba
328,2021,33,2022-03-27,Elche,Mallorca,2,1,H,https://example.com/2021/matchday/33,2025-07-12T12:02:47.129681,486652182590cfdfbe48dadd8a8bb528
329,2021,33,2022-03-27,Real Madrid,Espanyol,2,2,D,https://example.com/2021/matchday/33,2025-07-12T12:02:47.129710,ba83aac354f5aab36576ff593e3aefa6
330,2021,33,2022-03-27,Levante,Sevilla,2,0,H,https://example.com/2021/matchday/33,2025-07-12T12:02:47.129733,44d204daba88c399e8aba2d6b8f9b4af
1080,2021,33,2022-03-27,Alavés,Mallorca,3,2,H,https://example.com/2021/matchday/33,2025-07-12T12:18:52.086516,d46415b26cc1cdeb47a58a1978c670c3
1081,2021,33,2022-03-27,Villarreal,Elche,3,1,H,https://example.com/2021/matchday/33,2025-07-12T12:18:52.086553,087a56cde411ce6b079d8dda4b25f257
1082,2021,33,2022-03-27,Osasuna,Getafe,2,2,D,https://example.com/2021/matchday/33,2025-07-12T12:18:52.086586,fefc3c1d2dc994b5019f39c4ea9f8276
1083,2021,33,2022-03-27,Cádiz,Levante,2,1,H,https://example.com/2021/matchday/33,2025-07-12T12:18:52.086615,bedde2f7c4add4fdad7a20d12fc35a24
1084,2021,33,2022-03-27,Real Sociedad,Atlético Madrid,4,0,H,https://example.com/2021/matchday/33,2025-07-12T12:18:52.086671,4e15feccf5019df0cff7144b2ab29621
1085,2021,33,2022-03-27,Real Madrid,Celta Vigo,2,2,D,https://example.com/2021/matchday/33,2025-07-12T12:18:52.086704,054975edb6a99e38c767ead5771b1a30
1086,2021,33,2022-03-27,Sevilla,Valencia,1,2,A,https://example.com/2021/matchday/33,2025-07-12T12:18:52.086733,b2edc978a0e82a5c7a46cfa419d07d5a
1087,2021,33,2022-03-27,Huesca,Athletic Bilbao,2,0,H,https://example.com/2021/matchday/33,2025-07-12T12:18:52.086774,902dda25ce6d96e9ea435f7556839f7d
1088,2021,33,2022-03-27,Real Betis,Espanyol,1,1,D,https://example.com/2021/matchday/33,2025-07-12T12:18:52.086803,a91b0d10dc53346f4d95d30172be00ca
1089,2021,33,2022-03-27,Granada,Barcelona,2,1,H,https://example.com/2021/matchday/33,2025-07-12T12:18:52.086834,b60649d5ddae2d4b8815b7ae70e6c7ef
331,2021,34,2022-04-03,Real Sociedad,Sevilla,2,2,D,https://example.com/2021/matchday/34,2025-07-12T12:02:47.129767,87f325cdd744250924e3e1b85af9156c
332,2021,34,2022-04-03,Athletic Bilbao,Getafe,2,1,H,https://example.com/2021/matchday/34,2025-07-12T12:02:47.129790,9e128e84ce8f1df5a6e0ff01ca246ba5
333,2021,34,2022-04-03,Cádiz,Atlético Madrid,2,2,D,https://example.com/2021/matchday/34,2025-07-12T12:02:47.129813,43d63c2a692cf1e9b08ad60842d7044f
334,2021,34,2022-04-03,Mallorca,Valencia,1,0,H,https://example.com/2021/matchday/34,2025-07-12T12:02:47.129836,edf88bd0eb9918c254752635838fce2e
335,2021,34,2022-04-03,Real Betis,Espanyol,2,2,D,https://example.com/2021/matchday/34,2025-07-12T12:02:47.129859,aba8fccb424b9761464fc03cff90c5c7
336,2021,34,2022-04-03,Alavés,Real Madrid,2,1,H,https://example.com/2021/matchday/34,2025-07-12T12:02:47.129881,db83612578063fc1969bee331a42fd13
337,2021,34,2022-04-03,Granada,Osasuna,1,1,D,https://example.com/2021/matchday/34,2025-07-12T12:02:47.129904,03a90ba56e27bfd88d0e19f2ee925192
338,2021,34,2022-04-03,Villarreal,Huesca,1,1,D,https://example.com/2021/matchday/34,2025-07-12T12:02:47.129926,cb76034b91c486b34003b1ecd6476a3b
339,2021,34,2022-04-03,Levante,Barcelona,2,2,D,https://example.com/2021/matchday/34,2025-07-12T12:02:47.129948,da5effe374ebdb8739c5fed1829d7a2a
340,2021,34,2022-04-03,Elche,Celta Vigo,3,2,H,https://example.com/2021/matchday/34,2025-07-12T12:02:47.129970,5e285800be055f4e4cd0ad9fb084c0b2
1090,2021,34,2022-04-03,Barcelona,Mallorca,1,3,A,https://example.com/2021/matchday/34,2025-07-12T12:18:52.086896,41bc7abca38c349a8608d0698ebe8dcb
1091,2021,34,2022-04-03,Athletic Bilbao,Real Betis,2,0,H,https://example.com/2021/matchday/34,2025-07-12T12:18:52.086929,575a88f5b77cf2fedeb17d3abe5ddb6a
1092,2021,34,2022-04-03,Atlético Madrid,Celta Vigo,4,2,H,https://example.com/2021/matchday/34,2025-07-12T12:18:52.086960,0748a9320a31a70b7bbba1f458e5618e
1093,2021,34,2022-04-03,Alavés,Real Sociedad,3,1,H,https://example.com/2021/matchday/34,2025-07-12T12:18:52.086993,f9a8115c4f16f74c0ff8d8768738e2c2
1094,2021,34,2022-04-03,Getafe,Elche,2,4,A,https://example.com/2021/matchday/34,2025-07-12T12:18:52.087023,191fab0b1123ded7d08e24a75f625383
1095,2021,34,2022-04-03,Villarreal,Real Madrid,2,0,H,https://example.com/2021/matchday/34,2025-07-12T12:18:52.087058,1973c1f05eb0f895c678771d2e8603dc
1096,2021,34,2022-04-03,Valencia,Sevilla,2,2,D,https://example.com/2021/matchday/34,2025-07-12T12:18:52.087090,9d42da7e5d749348905a5e929c25cffe
1097,2021,34,2022-04-03,Espanyol,Osasuna,2,0,H,https://example.com/2021/matchday/34,2025-07-12T12:18:52.087120,8adafd8790db2e2aa347b24ceee3095b
1098,2021,34,2022-04-03,Granada,Cádiz,3,0,H,https://example.com/2021/matchday/34,2025-07-12T12:18:52.087152,945e30bafde1df58d2e58bfd8f942fcd
1099,2021,34,2022-04-03,Huesca,Levante,2,1,H,https://example.com/2021/matchday/34,2025-07-12T12:18:52.087191,ba4fd248dd3e451415e81b6903d58857
341,2021,35,2022-04-10,Levante,Elche,1,0,H,https://example.com/2021/matchday/35,2025-07-12T12:02:47.130004,2be430e44ea4131d33ab9bf5011e358b
342,2021,35,2022-04-10,Espanyol,Villarreal,2,2,D,https://example.com/2021/matchday/35,2025-07-12T12:02:47.130039,a30a8cbc262b2c1e558cb3fb35db61c0
343,2021,35,2022-04-10,Barcelona,Alavés,4,1,H,https://example.com/2021/matchday/35,2025-07-12T12:02:47.130063,bfb2ef8ebe23c2550640bfdd167182b7
344,2021,35,2022-04-10,Athletic Bilbao,Real Betis,1,1,D,https://example.com/2021/matchday/35,2025-07-12T12:02:47.130086,1c8a4da3cb38b769b5b7e24304360542
345,2021,35,2022-04-10,Huesca,Granada,0,3,A,https://example.com/2021/matchday/35,2025-07-12T12:02:47.130109,0a3f6b9f3e6f9acbbe78093beea2ca98
346,2021,35,2022-04-10,Celta Vigo,Valencia,0,0,D,https://example.com/2021/matchday/35,2025-07-12T12:02:47.130131,245d7d7cf1fe8402bd833596fc25982f
347,2021,35,2022-04-10,Mallorca,Real Sociedad,1,4,A,https://example.com/2021/matchday/35,2025-07-12T12:02:47.130154,6df95c458654de9105c2889c1848fca1
348,2021,35,2022-04-10,Atlético Madrid,Real Madrid,3,2,H,https://example.com/2021/matchday/35,2025-07-12T12:02:47.130176,f88262653cee76eb608158029ca69d33
349,2021,35,2022-04-10,Getafe,Sevilla,1,1,D,https://example.com/2021/matchday/35,2025-07-12T12:02:47.130198,cc019f94c276821b1fdb2e00311463a2
350,2021,35,2022-04-10,Cádiz,Osasuna,2,0,H,https://example.com/2021/matchday/35,2025-07-12T12:02:47.130221,864675e0a7c2cfca1c064dedfe376af2
1100,2021,35,2022-04-10,Sevilla,Alavés,2,2,D,https://example.com/2021/matchday/35,2025-07-12T12:18:52.087248,e8867d66545bdc7ee09300857ae23b69
1101,2021,35,2022-04-10,Huesca,Villarreal,2,1,H,https://example.com/2021/matchday/35,2025-07-12T12:18:52.087285,75809ee67fee66042950cd0b942c1174
1102,2021,35,2022-04-10,Athletic Bilbao,Espanyol,2,0,H,https://example.com/2021/matchday/35,2025-07-12T12:18:52.087317,774cf69295dcd11f4ae09b582714a14e
1103,2021,35,2022-04-10,Cádiz,Celta Vigo,0,1,A,https://example.com/2021/matchday/35,2025-07-12T12:18:52.087349,1dbe633c807ff830b9305437f015a2f5
1104,2021,35,2022-04-10,Getafe,Real Madrid,2,2,D,https://example.com/2021/matchday/35,2025-07-12T12:18:52.087399,84882998341d058a83eab2d365018c04
1105,2021,35,2022-04-10,Granada,Real Sociedad,3,4,A,https://example.com/2021/matchday/35,2025-07-12T12:18:52.087429,be1ad1561f0fedcd4b80ee313a1fcbe4
1106,2021,35,2022-04-10,Atlético Madrid,Valencia,1,1,D,https://example.com/2021/matchday/35,2025-07-12T12:18:52.087460,01471ea2f37f2781d5b6e349399558c9
1107,2021,35,2022-04-10,Osasuna,Barcelona,2,1,H,https://example.com/2021/matchday/35,2025-07-12T12:18:52.087495,269f09517440ff0668a85ee52abc4c18
1108,2021,35,2022-04-10,Elche,Mallorca,1,1,D,https://example.com/2021/matchday/35,2025-07-12T12:18:52.087527,3535c34016d8dea44147fc2cfbed2714
1109,2021,35,2022-04-10,Real Betis,Levante,1,1,D,https://example.com/2021/matchday/35,2025-07-12T12:18:52.087561,1dea94c7f167275cbea26476cb4f007a
351,2021,36,2022-04-17,Celta Vigo,Elche,1,1,D,https://example.com/2021/matchday/36,2025-07-12T12:02:47.130255,e38840fdf1d43b5c6a35513052407f08
352,2021,36,2022-04-17,Getafe,Levante,4,0,H,https://example.com/2021/matchday/36,2025-07-12T12:02:47.130278,59730b8d6fa0130b2a230a80d99c93da
353,2021,36,2022-04-17,Sevilla,Mallorca,0,3,A,https://example.com/2021/matchday/36,2025-07-12T12:02:47.130313,181f2b1abfaf556ae5d529a5db19ef89
354,2021,36,2022-04-17,Villarreal,Real Madrid,1,3,A,https://example.com/2021/matchday/36,2025-07-12T12:02:47.130354,9e4c3b2d36265feb75a361dd6b7caab7
355,2021,36,2022-04-17,Granada,Athletic Bilbao,2,0,H,https://example.com/2021/matchday/36,2025-07-12T12:02:47.130380,99bf447cf682333b289f576b53d56a2f
356,2021,36,2022-04-17,Barcelona,Alavés,0,2,A,https://example.com/2021/matchday/36,2025-07-12T12:02:47.130404,bc9f7be8ffd2ebe6555485eea3bbbf05
357,2021,36,2022-04-17,Real Betis,Real Sociedad,3,1,H,https://example.com/2021/matchday/36,2025-07-12T12:02:47.130427,1a575ae3f443a3931673d4fac23cfad5
358,2021,36,2022-04-17,Espanyol,Osasuna,1,1,D,https://example.com/2021/matchday/36,2025-07-12T12:02:47.130450,d692d7ea57f265b82f92ae15202fdf54
359,2021,36,2022-04-17,Huesca,Valencia,0,1,A,https://example.com/2021/matchday/36,2025-07-12T12:02:47.130483,1c05e47928ad5a95ff44a8464f928522
360,2021,36,2022-04-17,Atlético Madrid,Cádiz,2,3,A,https://example.com/2021/matchday/36,2025-07-12T12:02:47.130507,f698ecea00e840ff2277dc7dceba6bb5
1110,2021,36,2022-04-17,Real Betis,Real Sociedad,2,3,A,https://example.com/2021/matchday/36,2025-07-12T12:18:52.087619,f903d24321dbea63b925265492069760
1111,2021,36,2022-04-17,Osasuna,Atlético Madrid,0,3,A,https://example.com/2021/matchday/36,2025-07-12T12:18:52.087650,7f13daf71da3385fcd2354ace0428097
1112,2021,36,2022-04-17,Huesca,Valencia,2,0,H,https://example.com/2021/matchday/36,2025-07-12T12:18:52.087682,342211b728d184fe5083f413b459a735
1113,2021,36,2022-04-17,Real Madrid,Alavés,1,2,A,https://example.com/2021/matchday/36,2025-07-12T12:18:52.087720,c8eaf359c7d568d3c47ff9c9f3c033b8
1114,2021,36,2022-04-17,Espanyol,Villarreal,2,1,H,https://example.com/2021/matchday/36,2025-07-12T12:18:52.087766,f7b06da1058f3f8165e2901704a5c7b4
